CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
204382,0,53,Self Enquiry,1,13,Large Business,Male,4,4,Deluxe,5,Married,5,1,4,1,2,Manager,24255
202751,0,39,Self Enquiry,1,32,Salaried,Female,3,5,Standard,4,Divorced,5,0,3,1,1,Senior Manager,30739
203572,0,37,Company Invited,1,13,Salaried,Male,4,2,Deluxe,5,Married,5,1,4,1,2,Manager,24240
200209,0,46,Self Enquiry,1,6,Small Business,Male,3,3,Standard,5,Married,1,0,2,0,0,Senior Manager,24396
204633,0,48,Self Enquiry,3,11,Salaried,Female,3,4,Deluxe,3,Unmarried,3,1,3,1,2,Manager,22841
203205,1,37,Self Enquiry,1,22,Salaried,Male,3,4,Deluxe,3,Married,2,0,4,0,1,Manager,23512
202974,0,28,Self Enquiry,1,7,Salaried,Female,4,4,Standard,5,Divorced,3,0,4,1,3,Senior Manager,26090
202632,0,35,Company Invited,1,9,Salaried,Male,3,5,Deluxe,3,Divorced,3,0,4,0,1,Manager,28225
201854,0,36,Self Enquiry,3,8,Small Business,Male,3,4,Standard,3,Married,2,0,1,1,1,Senior Manager,22596
201890,0,29,Self Enquiry,1,9,Small Business,Male,3,4,Standard,3,Married,2,0,1,0,2,Senior Manager,26935
204536,0,33,Self Enquiry,3,20,Salaried,Male,4,4,Deluxe,3,Married,4,0,1,0,3,Manager,23081
202502,0,32,Self Enquiry,1,14,Salaried,Male,3,4,Deluxe,3,Married,5,0,3,1,1,Manager,24593
203239,0,38,Self Enquiry,3,17,Salaried,Female,3,5,Deluxe,3,Married,4,1,4,0,1,Manager,25372
204540,0,33,Self Enquiry,1,15,Small Business,Female,4,2,Deluxe,3,Married,7,0,3,1,3,Manager,23853
202528,0,35,Self Enquiry,1,7,Small Business,Male,4,4,Deluxe,4,Divorced,3,0,5,0,1,Manager,23003
200451,0,42,Self Enquiry,1,30,Small Business,Male,2,3,Standard,5,Divorced,2,1,2,1,1,Senior Manager,22406
202882,0,36,Self Enquiry,1,23,Salaried,Male,4,4,Standard,3,Divorced,6,1,2,0,2,Senior Manager,26310
201203,0,53,Self Enquiry,1,30,Small Business,Male,2,1,Standard,3,Married,4,0,3,0,1,Senior Manager,22005
203853,0,41,Company Invited,1,18,Large Business,Female,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,25001
203843,0,44,Self Enquiry,1,18,Salaried,Male,2,4,Standard,3,Married,3,0,1,1,1,Senior Manager,26188
200433,0,46,Self Enquiry,3,16,Small Business,Female,3,4,Standard,3,Divorced,3,1,2,1,1,Senior Manager,24071
203743,0,41,Self Enquiry,1,7,Salaried,Female,3,4,Deluxe,3,Married,6,0,3,0,2,Manager,25191
200327,1,39,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,3,Divorced,5,1,4,1,1,Manager,20238
201314,0,45,Company Invited,3,8,Salaried,Female,3,3,Deluxe,3,Married,5,0,1,1,2,Manager,20154
201257,1,31,Self Enquiry,3,22,Small Business,Male,3,3,Standard,3,Married,3,0,5,1,0,Senior Manager,23161
201938,0,52,Self Enquiry,1,12,Large Business,Male,3,3,Deluxe,5,Married,4,1,4,1,1,Manager,20577
203049,0,39,Company Invited,1,19,Salaried,Male,3,5,Deluxe,5,Married,4,0,5,1,1,Manager,24966
203680,1,37,Self Enquiry,3,20,Small Business,Male,4,5,Deluxe,5,Married,7,1,1,1,1,Manager,24812
201471,0,49,Company Invited,1,14,Salaried,Male,3,4,Deluxe,4,Married,2,0,1,0,0,Manager,20130
203865,0,48,Company Invited,1,7,Small Business,Female,4,4,Standard,4,Married,2,0,5,0,1,Senior Manager,30635
202954,0,55,Self Enquiry,2,26,Small Business,Male,3,4,Standard,4,Divorced,4,0,3,1,1,Senior Manager,29403
202725,0,43,Self Enquiry,3,7,Salaried,Male,3,4,Deluxe,3,Divorced,3,0,3,1,1,Manager,23585
200099,0,44,Company Invited,1,29,Small Business,Male,3,3,Deluxe,4,Divorced,5,0,3,1,0,Manager,17042
202932,0,43,Self Enquiry,1,9,Salaried,Female,3,4,Deluxe,3,Divorced,3,0,2,1,1,Manager,22767
203183,0,28,Self Enquiry,1,9,Salaried,Female,3,4,Deluxe,3,Divorced,2,0,5,0,2,Manager,22905
204031,0,37,Company Invited,3,18,Large Business,Female,4,4,Standard,3,Married,2,0,5,0,3,Senior Manager,28416
203493,0,31,Self Enquiry,3,23,Salaried,Male,4,4,Deluxe,3,Divorced,2,0,3,0,3,Manager,23979
202618,0,46,Self Enquiry,3,11,Salaried,Female,2,4,Deluxe,5,Married,6,1,4,0,1,Manager,23684
202687,0,41,Self Enquiry,1,31,Large Business,Male,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,21997
202492,0,47,Company Invited,3,12,Small Business,Male,4,4,Deluxe,3,Unmarried,6,1,5,1,2,Manager,24450
201961,0,43,Company Invited,1,15,Small Business,Male,3,3,Deluxe,3,Married,4,1,3,1,2,Manager,20679
203191,0,39,Self Enquiry,3,10,Salaried,Male,3,4,Deluxe,3,Unmarried,2,1,3,1,2,Manager,25539
200626,0,32,Self Enquiry,1,14,Small Business,Female,3,1,Deluxe,3,Divorced,6,0,3,1,2,Manager,20175
203515,0,50,Self Enquiry,1,10,Small Business,Female,3,5,Deluxe,5,Divorced,6,0,3,1,2,Manager,23467
202063,0,36,Self Enquiry,1,6,Salaried,Female,2,3,Deluxe,4,Married,1,0,5,1,1,Manager,20228
203054,0,28,Self Enquiry,1,12,Large Business,Male,3,5,Standard,3,Married,3,1,3,0,1,Senior Manager,31486
203595,0,29,Self Enquiry,1,34,Small Business,Female,3,6,Deluxe,5,Married,2,0,4,1,1,Manager,23886
201873,0,41,Self Enquiry,3,6,Small Business,Male,2,1,Standard,5,Married,2,0,3,1,1,Senior Manager,23392
202517,0,33,Self Enquiry,1,7,Salaried,Male,4,4,Deluxe,4,Divorced,3,0,3,0,1,Manager,24898
203658,0,45,Self Enquiry,1,9,Salaried,Female,4,2,Standard,3,Married,3,1,4,1,1,Senior Manager,26557
202070,0,32,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,3,Married,2,0,4,1,1,Manager,21162
203435,0,33,Self Enquiry,3,9,Small Business,Male,3,4,Deluxe,4,Divorced,2,1,1,0,2,Manager,22756
201997,0,32,Self Enquiry,3,16,Small Business,Male,2,3,Deluxe,3,Single,2,0,4,1,1,Manager,20396
200757,0,34,Self Enquiry,3,6,Small Business,Male,3,1,Deluxe,3,Married,1,0,5,1,2,Manager,24725
204736,0,35,Company Invited,1,9,Salaried,Male,4,4,Deluxe,3,Unmarried,4,0,4,1,2,Manager,22711
201528,0,31,Self Enquiry,1,13,Salaried,Male,2,3,Deluxe,3,Married,4,0,3,0,1,Manager,20915
202748,0,40,Self Enquiry,1,7,Small Business,Male,3,3,Standard,3,Married,2,0,3,1,1,Senior Manager,28291
203945,0,45,Self Enquiry,1,17,Salaried,Male,3,4,Deluxe,3,Married,4,1,3,0,2,Manager,25143
200091,0,51,Self Enquiry,3,27,Small Business,Male,3,3,Deluxe,3,Single,1,1,5,1,1,Manager,20441
200787,0,55,Company Invited,1,8,Salaried,Male,3,3,Standard,4,Divorced,4,0,2,1,1,Senior Manager,25976
203142,0,36,Self Enquiry,3,25,Small Business,Female,3,4,Deluxe,3,Divorced,3,0,4,1,1,Manager,23279
202302,0,37,Self Enquiry,1,31,Small Business,Female,2,4,Deluxe,3,Married,1,0,3,1,0,Manager,20731
200806,0,52,Self Enquiry,1,13,Salaried,Male,2,3,Standard,4,Unmarried,1,0,3,1,1,Senior Manager,25445
204224,0,32,Self Enquiry,2,9,Salaried,Male,4,5,Deluxe,5,Married,5,0,3,0,3,Manager,25088
200335,0,40,Self Enquiry,3,6,Small Business,Male,2,5,Deluxe,3,Divorced,3,1,3,1,0,Manager,22457
201424,0,35,Self Enquiry,1,15,Small Business,Male,2,3,Deluxe,3,Single,2,0,4,0,1,Manager,20098
201513,0,27,Company Invited,3,14,Salaried,Male,2,3,Standard,3,Unmarried,2,0,1,1,0,Senior Manager,23726
204418,1,46,Company Invited,3,33,Salaried,Female,4,4,Deluxe,5,Married,4,0,1,0,3,Manager,22964
203474,0,32,Self Enquiry,3,15,Salaried,Male,3,4,Standard,3,Married,3,0,3,1,1,Senior Manager,29471
204134,0,37,Self Enquiry,1,12,Salaried,Male,4,4,Deluxe,4,Unmarried,2,0,1,1,2,Manager,24592
202969,1,25,Self Enquiry,3,10,Salaried,Female,4,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,23255
202948,1,46,Company Invited,3,33,Salaried,Female,4,4,Deluxe,5,Divorced,4,0,2,0,1,Manager,22964
202386,1,46,Self Enquiry,1,28,Small Business,Male,3,3,Deluxe,3,Married,2,1,5,1,2,Manager,33789
200211,0,30,Company Invited,1,6,Salaried,Male,2,4,Standard,3,Unmarried,2,0,5,1,1,Senior Manager,23474
202422,1,31,Self Enquiry,3,19,Small Business,Male,3,4,Deluxe,5,Married,6,1,1,1,0,Manager,17302
200695,1,37,Self Enquiry,3,6,Salaried,Male,2,4,Standard,3,Divorced,6,0,2,1,1,Senior Manager,25609
200427,0,60,Company Invited,3,34,Small Business,Female,3,4,Standard,5,Divorced,5,0,2,1,0,Senior Manager,25266
201976,0,37,Self Enquiry,1,9,Salaried,Male,2,3,Standard,3,Married,2,0,1,1,0,Senior Manager,24434
200811,0,38,Self Enquiry,3,8,Small Business,Male,2,3,Standard,4,Unmarried,1,0,4,1,0,Senior Manager,22351
200768,0,40,Self Enquiry,3,32,Small Business,Male,3,3,Deluxe,5,Divorced,2,0,2,1,1,Manager,23396
202382,1,26,Self Enquiry,1,13,Small Business,Female,2,4,Standard,5,Married,1,1,4,1,1,Senior Manager,17875
202286,0,39,Company Invited,1,15,Salaried,Male,3,3,Deluxe,4,Unmarried,1,0,1,1,0,Manager,21782
201980,0,54,Self Enquiry,2,25,Small Business,Male,2,3,Standard,4,Married,3,0,3,1,1,Senior Manager,25725
204067,0,46,Self Enquiry,1,16,Salaried,Male,3,4,Deluxe,4,Married,2,0,4,1,1,Manager,21026
201745,0,37,Company Invited,1,6,Small Business,Female,3,3,Standard,3,Married,3,1,3,0,0,Senior Manager,28603
203569,0,30,Company Invited,1,9,Salaried,Male,3,4,Deluxe,3,Married,3,0,3,0,1,Manager,27531
202250,1,28,Company Invited,1,30,Large Business,Male,3,4,Standard,5,Unmarried,2,0,1,1,1,Senior Manager,23722
202376,1,34,Self Enquiry,1,13,Salaried,Male,3,3,Deluxe,3,Married,2,0,3,0,0,Manager,17585
202081,0,35,Self Enquiry,1,13,Salaried,Male,2,3,Standard,3,Unmarried,4,0,3,0,1,Senior Manager,25221
202067,0,42,Self Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Married,1,1,3,0,0,Manager,21062
203601,0,36,Company Invited,1,15,Salaried,Female,3,4,Deluxe,3,Married,3,0,5,1,2,Manager,22826
200760,0,53,Company Invited,3,8,Small Business,Female,2,4,Standard,4,Divorced,3,0,2,0,1,Senior Manager,22525
203590,0,35,Company Invited,1,17,Salaried,Male,3,2,Deluxe,3,Married,3,0,4,1,1,Manager,23402
200311,0,45,Company Invited,1,13,Salaried,Male,3,3,Standard,5,Married,2,0,2,1,2,Senior Manager,20210
204561,0,36,Self Enquiry,1,32,Large Business,Male,4,5,Standard,4,Married,5,0,3,1,2,Senior Manager,29581
201553,0,38,Company Invited,1,12,Small Business,Female,3,5,Deluxe,3,Married,1,1,1,0,2,Manager,20329
203876,0,38,Self Enquiry,1,17,Salaried,Female,3,2,Standard,3,Married,3,1,1,0,2,Senior Manager,32422
201898,0,47,Self Enquiry,1,8,Small Business,Female,3,3,Deluxe,3,Married,6,0,1,0,0,Manager,20070
202872,0,48,Self Enquiry,1,9,Small Business,Female,4,4,Deluxe,3,Married,7,0,2,0,2,Manager,23748
202539,0,55,Self Enquiry,1,9,Large Business,Female,3,4,Standard,3,Divorced,2,0,4,1,1,Senior Manager,32227
203605,0,39,Self Enquiry,1,9,Small Business,Female,3,5,Standard,3,Married,5,1,5,1,2,Senior Manager,26434
200331,0,27,Company Invited,3,6,Small Business,Male,3,3,Deluxe,4,Divorced,1,1,2,0,2,Manager,21349
203290,0,36,Self Enquiry,1,9,Salaried,Male,3,5,Standard,4,Married,4,0,4,1,1,Senior Manager,28952
204323,0,43,Company Invited,1,36,Salaried,Female,4,4,Deluxe,3,Married,4,0,3,1,2,Manager,23234
204826,1,27,Self Enquiry,1,14,Small Business,Female,3,5,Standard,5,Married,2,1,4,1,2,Senior Manager,21553
203863,0,43,Self Enquiry,1,25,Salaried,Male,3,4,Deluxe,5,Married,8,1,1,0,1,Manager,24088
200082,0,55,Self Enquiry,3,6,Salaried,Male,3,3,Standard,3,Divorced,4,0,2,0,1,Senior Manager,25239
202494,1,49,Self Enquiry,1,7,Salaried,Male,4,5,Standard,3,Unmarried,2,1,5,0,3,Senior Manager,24059
202580,1,52,Company Invited,1,15,Salaried,Male,3,6,Standard,3,Single,4,0,2,0,2,Senior Manager,29328
202260,0,33,Self Enquiry,1,11,Salaried,Male,2,4,Standard,3,Married,5,0,3,1,1,Senior Manager,22119
201825,0,26,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,0,1,Manager,20296
202276,0,52,Self Enquiry,1,5,Salaried,Male,2,3,Standard,4,Unmarried,1,0,3,1,1,Senior Manager,25445
200486,0,37,Self Enquiry,3,8,Small Business,Male,3,3,Deluxe,3,Divorced,5,1,3,0,1,Manager,24602
201533,0,59,Self Enquiry,3,31,Salaried,Female,4,3,Standard,5,Unmarried,1,0,3,1,1,Senior Manager,22637
200307,0,38,Self Enquiry,1,31,Salaried,Female,2,4,Standard,4,Divorced,4,0,3,1,0,Senior Manager,27061
202565,0,34,Company Invited,3,29,Small Business,Male,4,4,Deluxe,4,Divorced,2,0,2,0,2,Manager,24824
204748,0,35,Self Enquiry,3,16,Salaried,Female,4,4,Deluxe,3,Married,3,0,1,0,1,Manager,24392
200117,0,36,Company Invited,3,17,Large Business,Female,3,3,Standard,3,Divorced,1,0,5,0,0,Senior Manager,24738
201757,0,38,Self Enquiry,1,29,Salaried,Male,2,3,Deluxe,3,Married,1,0,3,0,1,Manager,20745
202163,1,36,Self Enquiry,3,9,Salaried,Male,2,4,Standard,3,Married,2,1,1,1,0,Senior Manager,25325
203652,0,35,Self Enquiry,1,12,Small Business,Male,3,5,Deluxe,3,Married,3,0,4,1,2,Manager,22664
200529,0,38,Self Enquiry,1,6,Salaried,Female,2,2,Deluxe,3,Unmarried,1,0,2,1,1,Manager,22625
203972,0,32,Self Enquiry,1,14,Salaried,Male,3,4,Deluxe,3,Married,5,0,3,0,2,Manager,24593
200347,0,47,Company Invited,3,10,Small Business,Male,2,3,Deluxe,3,Single,4,0,4,0,1,Manager,17976
200199,0,38,Self Enquiry,1,35,Large Business,Male,2,3,Deluxe,3,Divorced,4,0,2,0,1,Manager,21261
204622,0,37,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Married,6,0,3,1,2,Manager,23757
204058,0,33,Company Invited,3,16,Small Business,Male,3,6,Deluxe,3,Married,2,0,1,0,2,Manager,23346
203664,0,37,Self Enquiry,3,9,Salaried,Female,3,4,Deluxe,3,Unmarried,5,0,4,1,2,Manager,23180
202061,1,33,Self Enquiry,3,22,Small Business,Female,3,3,Deluxe,5,Single,6,0,3,1,0,Manager,20324
202989,0,31,Self Enquiry,3,34,Small Business,Male,3,4,Deluxe,3,Married,2,0,3,1,1,Manager,23982
202503,0,38,Self Enquiry,1,7,Salaried,Male,3,5,Deluxe,3,Married,3,0,5,1,2,Manager,24671
204739,0,30,Self Enquiry,1,15,Small Business,Male,4,5,Deluxe,3,Married,3,1,3,1,2,Manager,23734
203410,1,59,Self Enquiry,1,14,Small Business,Female,3,5,Standard,5,Divorced,2,1,4,1,1,Senior Manager,28686
203947,1,40,Self Enquiry,3,12,Large Business,Male,3,4,Deluxe,3,Married,5,0,1,0,1,Manager,20764
202722,0,27,Company Invited,1,7,Salaried,Female,3,4,Deluxe,4,Married,3,0,5,0,2,Manager,25075
200509,0,33,Company Invited,1,12,Salaried,Male,1,3,Deluxe,3,Married,4,0,5,1,0,Manager,22725
202913,1,33,Company Invited,3,18,Salaried,Male,3,3,Deluxe,3,Divorced,2,0,3,1,2,Manager,23385
202930,0,38,Self Enquiry,3,9,Small Business,Male,4,4,Deluxe,3,Divorced,6,1,3,0,2,Manager,28280
201662,1,35,Self Enquiry,1,29,Salaried,Male,2,4,Deluxe,3,Married,4,1,4,1,0,Manager,20916
203907,0,32,Company Invited,1,12,Small Business,Male,4,4,Deluxe,5,Single,2,0,1,0,3,Manager,28614
204133,0,55,Self Enquiry,3,10,Small Business,Female,3,4,Deluxe,5,Married,4,0,4,1,1,Manager,24618
204216,0,29,Self Enquiry,1,23,Small Business,Male,4,2,Deluxe,5,Unmarried,2,0,5,0,2,Manager,24339
204112,0,39,Self Enquiry,1,9,Salaried,Male,3,4,Deluxe,3,Married,2,0,1,1,2,Manager,25231
204441,0,33,Self Enquiry,3,17,Small Business,Male,3,4,Deluxe,3,Unmarried,3,0,4,1,2,Manager,24074
203555,1,54,Self Enquiry,1,9,Large Business,Female,4,5,Standard,3,Married,2,0,5,1,3,Senior Manager,28847
202853,0,43,Company Invited,1,36,Salaried,Female,4,4,Deluxe,3,Married,4,0,3,1,3,Manager,23234
201792,0,32,Self Enquiry,1,8,Small Business,Female,3,1,Deluxe,3,Single,1,0,3,0,0,Manager,20055
203019,0,55,Self Enquiry,1,26,Small Business,Female,4,4,Deluxe,5,Married,2,1,3,0,1,Manager,24163
203347,0,30,Self Enquiry,1,14,Salaried,Male,3,4,Deluxe,3,Married,3,1,3,0,1,Manager,25301
202174,0,35,Self Enquiry,3,9,Salaried,Male,3,3,Standard,3,Married,7,0,5,0,2,Senior Manager,22823
201357,0,42,Self Enquiry,1,12,Small Business,Male,2,3,Standard,5,Married,1,0,3,1,0,Senior Manager,28348
202504,0,33,Self Enquiry,1,7,Small Business,Male,3,4,Deluxe,3,Divorced,3,1,4,1,1,Manager,24840
201550,0,30,Self Enquiry,1,6,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,1,1,Manager,20126
203195,0,51,Company Invited,3,7,Salaried,Female,4,4,Deluxe,3,Divorced,2,0,2,1,2,Manager,25025
203066,0,33,Self Enquiry,3,20,Salaried,Male,4,4,Deluxe,3,Married,4,0,2,0,1,Manager,23081
204267,0,38,Self Enquiry,1,13,Small Business,Male,3,2,Deluxe,5,Married,6,1,3,1,2,Manager,24652
204784,0,36,Self Enquiry,3,24,Salaried,Male,4,4,Deluxe,5,Married,5,1,3,0,3,Manager,27644
201094,0,40,Self Enquiry,3,15,Small Business,Male,2,3,Deluxe,5,Married,1,0,3,1,1,Manager,20473
202551,1,26,Self Enquiry,3,12,Small Business,Male,3,5,Deluxe,3,Unmarried,3,1,3,1,1,Manager,24422
203339,0,32,Self Enquiry,1,18,Small Business,Male,4,4,Deluxe,5,Divorced,3,1,2,0,3,Manager,25511
203807,0,34,Self Enquiry,3,17,Small Business,Male,3,4,Deluxe,3,Unmarried,3,0,1,0,1,Manager,24165
201559,1,46,Self Enquiry,3,15,Small Business,Male,3,4,Standard,3,Unmarried,2,0,5,1,2,Senior Manager,24619
203981,0,46,Self Enquiry,1,14,Salaried,Male,3,4,Standard,5,Married,4,0,3,0,1,Senior Manager,28402
204254,0,38,Self Enquiry,1,12,Small Business,Male,4,4,Deluxe,3,Married,2,0,3,1,3,Manager,25025
204544,0,23,Self Enquiry,1,7,Salaried,Male,3,5,Deluxe,3,Married,8,0,1,1,2,Manager,23453
202434,1,34,Self Enquiry,1,16,Small Business,Male,2,3,Deluxe,5,Single,2,0,4,0,0,Manager,21125
204018,0,38,Company Invited,1,9,Salaried,Male,4,5,Deluxe,3,Married,7,0,1,1,3,Manager,23841
204514,0,33,Self Enquiry,1,11,Salaried,Female,4,5,Deluxe,3,Married,3,0,4,1,2,Manager,24840
203402,0,35,Self Enquiry,1,16,Salaried,Male,3,4,Standard,3,Married,2,0,5,1,2,Senior Manager,27178
204604,0,32,Self Enquiry,1,19,Small Business,Female,3,4,Deluxe,3,Married,2,1,4,1,1,Manager,24533
204252,0,31,Self Enquiry,3,12,Small Business,Female,2,5,Deluxe,3,Married,3,0,1,1,1,Manager,24796
200825,0,29,Self Enquiry,1,14,Small Business,Male,3,4,Deluxe,3,Divorced,2,1,3,0,0,Manager,20056
204025,1,35,Company Invited,1,14,Salaried,Male,4,6,Deluxe,3,Unmarried,3,1,5,1,1,Manager,24752
204245,0,28,Company Invited,3,7,Small Business,Male,4,4,Deluxe,4,Married,2,1,1,0,2,Manager,25027
201683,0,51,Self Enquiry,1,14,Salaried,Male,2,4,Standard,4,Married,6,0,3,1,1,Senior Manager,27490
204447,0,41,Company Invited,3,12,Salaried,Male,3,5,Standard,5,Married,7,1,5,0,1,Senior Manager,29153
202075,0,38,Company Invited,1,18,Salaried,Male,1,4,Deluxe,5,Married,3,0,5,1,0,Manager,21288
200791,1,35,Self Enquiry,3,10,Large Business,Male,2,3,Standard,5,Unmarried,1,1,4,1,1,Senior Manager,24582
202586,0,39,Self Enquiry,1,10,Large Business,Female,3,4,Deluxe,3,Single,5,1,5,0,1,Manager,4678
201040,0,40,Company Invited,1,14,Small Business,Male,2,4,Standard,4,Married,3,0,1,1,1,Senior Manager,28757
204159,0,32,Company Invited,1,10,Small Business,Male,4,4,Standard,3,Married,2,0,4,1,1,Senior Manager,32353
202928,0,32,Self Enquiry,3,13,Small Business,Male,4,3,Deluxe,3,Married,6,0,5,1,3,Manager,24138
203897,0,37,Self Enquiry,3,18,Small Business,Female,4,5,Deluxe,3,Married,6,0,1,1,2,Manager,25330
202848,0,29,Self Enquiry,1,24,Small Business,Male,4,4,Deluxe,5,Married,3,0,2,0,1,Manager,23236
202842,0,38,Company Invited,1,32,Small Business,Female,4,4,Deluxe,3,Divorced,5,1,3,1,2,Manager,23127
203250,0,53,Self Enquiry,1,14,Salaried,Male,3,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123
204292,1,35,Company Invited,3,26,Small Business,Male,4,2,Deluxe,3,Unmarried,2,1,1,0,1,Manager,23982
200227,0,29,Company Invited,3,6,Small Business,Female,2,3,Standard,3,Divorced,2,0,3,1,0,Senior Manager,22918
202706,0,33,Self Enquiry,1,9,Large Business,Male,3,5,Deluxe,5,Single,6,0,4,0,2,Manager,20854
202077,1,49,Self Enquiry,3,17,Small Business,Female,2,3,Standard,3,Married,2,0,4,0,0,Senior Manager,22654
202096,0,32,Self Enquiry,1,14,Small Business,Female,3,1,Deluxe,3,Married,6,0,3,1,2,Manager,20175
204552,0,26,Self Enquiry,3,11,Small Business,Male,3,5,Deluxe,5,Married,3,0,3,1,2,Manager,22934
201912,0,36,Company Invited,3,16,Small Business,Male,2,3,Standard,3,Unmarried,2,0,1,1,1,Senior Manager,24980
202360,0,54,Company Invited,1,7,Salaried,Female,2,3,Standard,3,Married,1,0,5,0,1,Senior Manager,25502
201441,0,56,Company Invited,1,6,Salaried,Male,2,3,Deluxe,3,Married,2,0,3,0,0,Manager,21306
203395,0,42,Company Invited,3,17,Small Business,Male,3,6,Deluxe,4,Unmarried,3,0,1,1,1,Manager,24829
201253,0,33,Company Invited,3,8,Small Business,Female,3,3,Deluxe,4,Single,1,0,1,0,0,Manager,20147
204685,0,55,Self Enquiry,3,9,Salaried,Female,3,5,Standard,3,Married,8,0,5,1,2,Senior Manager,29364
201373,0,38,Company Invited,1,14,Small Business,Female,2,4,Deluxe,4,Married,2,1,1,1,0,Manager,17133
201520,1,48,Self Enquiry,1,6,Salaried,Male,3,4,Standard,3,Single,1,1,5,0,0,Senior Manager,20381
204779,0,31,Self Enquiry,3,36,Salaried,Male,4,4,Deluxe,5,Married,2,0,1,1,1,Manager,22793
204759,0,41,Company Invited,1,33,Small Business,Female,4,5,Deluxe,3,Married,5,1,1,0,2,Manager,23100
203784,0,37,Self Enquiry,3,17,Large Business,Female,4,5,Deluxe,3,Married,3,1,1,1,3,Manager,24351
204699,0,41,Self Enquiry,1,27,Large Business,Male,4,4,Standard,3,Married,6,0,3,1,2,Senior Manager,29000
201594,1,31,Self Enquiry,3,12,Salaried,Male,3,5,Deluxe,3,Married,5,1,3,0,2,Manager,21172
203768,0,30,Self Enquiry,1,36,Salaried,Male,4,6,Deluxe,3,Married,2,0,5,1,3,Manager,25062
204069,0,30,Company Invited,1,7,Large Business,Male,3,4,Deluxe,3,Married,3,0,3,0,1,Manager,22997
203662,0,42,Self Enquiry,3,13,Small Business,Male,3,4,Standard,3,Unmarried,3,0,5,1,1,Senior Manager,27919
204268,0,31,Company Invited,3,32,Large Business,Female,3,4,Deluxe,3,Married,2,1,3,1,2,Manager,23414
202772,0,34,Company Invited,3,17,Small Business,Male,3,5,Deluxe,3,Unmarried,5,0,3,1,2,Manager,23360
203732,0,36,Company Invited,1,9,Small Business,Male,3,4,Deluxe,3,Married,4,0,3,0,2,Manager,24440
203738,0,42,Self Enquiry,1,12,Salaried,Male,3,2,Deluxe,4,Unmarried,5,0,5,1,1,Manager,25548
202471,0,43,Self Enquiry,3,15,Small Business,Male,3,4,Deluxe,4,Divorced,2,0,3,0,2,Manager,25503
203167,0,47,Self Enquiry,1,14,Small Business,Male,4,4,Standard,3,Married,8,0,2,0,3,Senior Manager,29523
201876,0,52,Self Enquiry,1,9,Small Business,Male,2,4,Standard,3,Married,3,1,1,1,0,Senior Manager,22969
201007,1,29,Company Invited,1,20,Salaried,Female,2,3,Standard,3,Unmarried,1,1,5,1,0,Senior Manager,22553
203592,0,40,Self Enquiry,1,17,Small Business,Male,4,4,Deluxe,5,Married,4,0,5,1,3,Manager,24055
200611,0,35,Self Enquiry,1,13,Salaried,Male,2,3,Standard,3,Unmarried,4,0,3,0,0,Senior Manager,25221
202857,0,43,Company Invited,1,35,Large Business,Female,3,5,Deluxe,3,Divorced,2,0,3,0,1,Manager,23201
200541,0,36,Company Invited,1,14,Salaried,Female,3,2,Standard,5,Divorced,1,0,3,0,0,Senior Manager,26713
203672,0,42,Company Invited,2,11,Salaried,Male,3,6,Deluxe,4,Married,8,0,5,0,2,Manager,25108
201637,0,30,Self Enquiry,3,11,Salaried,Female,2,3,Standard,3,Married,3,0,4,1,1,Senior Manager,24419
203538,0,41,Self Enquiry,3,16,Small Business,Male,3,4,Deluxe,5,Married,2,0,3,1,2,Manager,24151
203299,0,38,Self Enquiry,1,7,Salaried,Female,3,5,Deluxe,3,Divorced,3,0,2,1,2,Manager,25152
202277,0,38,Self Enquiry,3,16,Small Business,Male,3,4,Standard,3,Married,1,1,3,1,1,Senior Manager,23740
203953,0,34,Company Invited,3,7,Salaried,Female,3,2,Deluxe,5,Married,4,0,3,0,2,Manager,24054
201300,0,34,Self Enquiry,3,14,Large Business,Male,3,1,Deluxe,3,Married,2,0,1,0,2,Manager,21799
202837,0,35,Company Invited,3,11,Small Business,Female,4,4,Deluxe,3,Divorced,2,0,2,1,1,Manager,25216
202719,0,38,Company Invited,1,7,Small Business,Female,2,4,Standard,3,Married,4,1,3,0,1,Senior Manager,32281
203858,0,48,Self Enquiry,1,32,Small Business,Male,3,4,Standard,3,Unmarried,4,0,3,1,1,Senior Manager,27311
202911,0,38,Company Invited,3,16,Small Business,Male,4,4,Standard,4,Married,3,0,2,1,1,Senior Manager,27512
200601,0,40,Company Invited,1,22,Small Business,Male,2,4,Deluxe,3,Single,7,0,5,1,1,Manager,20094
